,2,3,4,5,6,7,8
-1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3999999999999999,24.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.29999999999999993,15.0,7.0,3.0,0.0,0.0,0.0,0.0
-0.19999999999999996,8.0,4.0,2.0,4.0,2.0,3.0,2.0
-0.09999999999999998,13.0,7.0,4.0,0.0,0.0,0.0,1.0
0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000000000009,23.0,0.0,0.0,2.0,0.0,0.0,0.0
0.20000000000000018,13.0,3.0,6.0,2.0,0.0,0.0,1.0
0.30000000000000004,1.0,5.0,19.0,0.0,0.0,0.0,0.0
0.40000000000000013,0.0,0.0,25.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.0,1.0,24.0,0.0,0.0,0.0,0.0
0.7000000000000002,1.0,2.0,22.0,0.0,0.0,0.0,0.0
0.8,1.0,4.0,20.0,0.0,0.0,0.0,0.0
0.9000000000000001,0.0,8.0,17.0,0.0,0.0,0.0,0.0
1.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0
